s,Pa,Pa,m/s,m/s,m/s,m3/s
 1.2775602E+002,-6.4084276E-003,-1.2916389E-003, 1.2284510E-001,-2.5374475E-004,-6.8161471E-004, 9.0000000E-001
 1.2838847E+002,-6.4121212E-003,-1.3694966E-003, 1.2287895E-001,-1.8394135E-004,-3.4762967E-004, 9.0000000E-001
 1.2902093E+002,-6.4180268E-003,-1.4118630E-003, 1.2280819E-001, 2.7076914E-004,-1.5940990E-004, 9.0000000E-001
 1.2965338E+002,-6.4257198E-003,-1.4068937E-003, 1.2262813E-001, 8.4168123E-004,-1.8081866E-004, 9.0000000E-001
 1.3036490E+002,-6.4353697E-003,-1.3633330E-003, 1.2232848E-001, 1.2084500E-003,-3.8783366E-004, 9.0000000E-001
 1.3099735E+002,-6.4458983E-003,-1.3304496E-003, 1.2196409E-001, 1.1179784E-003,-6.4399386E-004, 9.0000000E-001
 1.3162981E+002,-6.4562901E-003,-1.3540771E-003, 1.2163470E-001, 6.4650189E-004,-7.9263665E-004, 9.0000000E-001
 1.3226226E+002,-6.4668348E-003,-1.4276459E-003, 1.2141131E-001, 4.4120151E-005,-7.7925997E-004, 9.0000000E-001
 1.3289472E+002,-6.4776230E-003,-1.5102016E-003, 1.2137832E-001,-4.0958629E-004,-6.2254803E-004, 9.0000000E-001
 1.3352717E+002,-6.4883331E-003,-1.5672099E-003, 1.2157975E-001,-5.4724449E-004,-4.0990703E-004, 9.0000000E-001
 1.3423869E+002,-6.4989944E-003,-1.5926228E-003, 1.2202465E-001,-3.8358830E-004,-2.4154312E-004, 9.0000000E-001
 1.3487114E+002,-6.5083427E-003,-1.6043014E-003, 1.2259103E-001,-1.4130719E-004,-2.0487012E-004, 9.0000000E-001
 1.3550360E+002,-6.5154860E-003,-1.6248325E-003, 1.2309215E-001,-8.9853051E-005,-2.8390650E-004, 9.0000000E-001
 1.3613605E+002,-6.5208849E-003,-1.6491081E-003, 1.2343588E-001,-3.1888775E-004,-3.8980241E-004, 9.0000000E-001
 1.3676851E+002,-6.5245798E-003,-1.6550331E-003, 1.2356857E-001,-7.3522174E-004,-4.1678285E-004, 9.0000000E-001
 1.3740096E+002,-6.5265825E-003,-1.6421009E-003, 1.2353503E-001,-1.1051510E-003,-2.8912117E-004, 9.0000000E-001
 1.3803342E+002,-6.5268983E-003,-1.6358162E-003, 1.2346604E-001,-1.2038948E-003, 3.8582825E-006, 9.0000000E-001
 1.3874493E+002,-6.5257423E-003,-1.6480469E-003, 1.2354030E-001,-9.4408649E-004, 4.2802508E-004, 9.0000000E-001
 1.3937739E+002,-6.5234942E-003,-1.6664998E-003, 1.2390502E-001,-5.1520072E-004, 8.3191496E-004, 9.0000000E-001
 1.4000984E+002,-6.5205567E-003,-1.6905297E-003, 1.2455474E-001,-2.8618736E-004, 1.0455517E-003, 9.0000000E-001
 1.4064230E+002,-6.5169215E-003,-1.7507080E-003, 1.2541344E-001,-4.8680074E-004, 9.9030390E-004, 9.0000000E-001
 1.4127475E+002,-6.5128320E-003,-1.8624747E-003, 1.2631031E-001,-1.1314411E-003, 6.4446705E-004, 9.0000000E-001
 1.4190721E+002,-6.5086933E-003,-2.0013331E-003, 1.2705065E-001,-1.9586656E-003, 9.1541655E-005, 9.0000000E-001
 1.4261872E+002,-6.5048840E-003,-2.1663692E-003, 1.2750251E-001,-2.5816848E-003,-5.3127190E-004, 9.0000000E-001
 1.4325118E+002,-6.5019563E-003,-2.3265218E-003, 1.2757944E-001,-2.6121137E-003,-9.6371965E-004, 9.0000000E-001
 1.4388363E+002,-6.4999358E-003,-2.4300208E-003, 1.2737867E-001,-2.0941031E-003,-1.0341056E-003, 9.0000000E-001
 1.4451609E+002,-6.4985111E-003,-2.4609037E-003, 1.2706543E-001,-1.4062517E-003,-7.5837227E-004, 9.0000000E-001
 1.4514854E+002,-6.4980031E-003,-2.4429268E-003, 1.2680856E-001,-1.0680524E-003,-2.6273154E-004, 9.0000000E-001
 1.4578100E+002,-6.4985308E-003,-2.4296481E-003, 1.2677132E-001,-1.5200846E-003, 2.3697632E-004, 9.0000000E-001
 1.4649251E+002,-6.4998026E-003,-2.4404119E-003, 1.2715242E-001,-3.0356746E-003, 5.6249268E-004, 9.0000000E-001
 1.4712497E+002,-6.5011548E-003,-2.4594875E-003, 1.2814488E-001,-5.3242832E-003, 6.5214937E-004, 9.0000000E-001
 1.4775742E+002,-6.5019305E-003,-2.4652530E-003, 1.2986258E-001,-7.6959652E-003, 6.9892707E-004, 9.0000000E-001
 1.4838988E+002,-6.5021523E-003,-2.4388774E-003, 1.3251117E-001,-9.8227247E-003, 9.7506453E-004, 9.0000000E-001
 1.4902233E+002,-6.5017135E-003,-2.3671847E-003, 1.3606982E-001,-1.1577582E-002, 1.5788091E-003, 9.0000000E-001
 1.4965479E+002,-6.5002943E-003,-2.2550031E-003, 1.4007668E-001,-1.3182500E-002, 2.2630363E-003, 9.0000000E-001
 1.5028725E+002,-6.4974779E-003,-2.1192756E-003, 1.4353279E-001,-1.4888233E-002, 2.5315470E-003, 9.0000000E-001
 1.5099876E+002,-6.4924409E-003,-1.9641592E-003, 1.4522825E-001,-1.6538248E-002, 1.9702225E-003, 9.0000000E-001
 1.5163121E+002,-6.4849877E-003,-1.8004580E-003, 1.4420011E-001,-1.6970078E-002, 7.7222820E-004, 9.0000000E-001
 1.5226367E+002,-6.4752630E-003,-1.6516552E-003, 1.4116909E-001,-1.5056897E-002,-3.1083742E-004, 9.0000000E-001
 1.5289612E+002,-6.4622508E-003,-1.5393129E-003, 1.3757736E-001,-1.0561665E-002,-8.2983737E-004, 9.0000000E-001
 1.5352858E+002,-6.4449894E-003,-1.4832620E-003, 1.3478828E-001,-4.3217584E-003,-7.1254321E-004, 9.0000000E-001
 1.5416104E+002,-6.4224026E-003,-1.4684944E-003, 1.3337561E-001, 2.1222310E-003,-1.9944856E-004, 9.0000000E-001
 1.5487255E+002,-6.3915729E-003,-1.4362197E-003, 1.3305601E-001, 7.6513435E-003, 4.3768980E-004, 9.0000000E-001
 1.5550500E+002,-6.3537511E-003,-1.3683838E-003, 1.3307699E-001, 1.1241419E-002, 8.9243399E-004, 9.0000000E-001
 1.5613746E+002,-6.3124401E-003,-1.2928023E-003, 1.3269664E-001, 1.3030353E-002, 1.0085467E-003, 9.0000000E-001
 1.5676992E+002,-6.2679038E-003,-1.1944668E-003, 1.3164852E-001, 1.3772262E-002, 8.4108299E-004, 9.0000000E-001
 1.5740237E+002,-6.2238724E-003,-1.0605095E-003, 1.3011427E-001, 1.3697897E-002, 5.2883493E-004, 9.0000000E-001
 1.5803483E+002,-6.1844502E-003,-9.1737429E-004, 1.2852796E-001, 1.2715367E-002, 2.2993454E-004, 9.0000000E-001
 1.5874634E+002,-6.1520662E-003,-7.9662421E-004, 1.2722443E-001, 1.0464272E-002,-2.1281495E-007, 9.0000000E-001
 1.5937879E+002,-6.1318191E-003,-7.1345608E-004, 1.2644761E-001, 7.0650608E-003,-2.1473267E-004, 9.0000000E-001
 1.6001125E+002,-6.1248063E-003,-6.5249188E-004, 1.2607302E-001, 3.2737525E-003,-5.0762269E-004, 9.0000000E-001
 1.6064371E+002,-6.1285159E-003,-6.0087427E-004, 1.2583779E-001,-2.3968478E-004,-8.7939403E-004, 9.0000000E-001
 1.6127616E+002,-6.1412659E-003,-5.5368443E-004, 1.2572424E-001,-2.5432508E-003,-1.2414707E-003, 9.0000000E-001
 1.6190862E+002,-6.1611635E-003,-5.0205260E-004, 1.2598026E-001,-3.0082960E-003,-1.7542793E-003, 9.0000000E-001
 1.6254107E+002,-6.1863783E-003,-4.5708059E-004, 1.2687287E-001,-1.6846990E-003,-3.1152553E-003, 9.0000000E-001
 1.6325258E+002,-6.2165674E-003,-4.4517692E-004, 1.2823427E-001, 8.0539873E-004,-6.4865318E-003, 9.0000000E-001
 1.6388504E+002,-6.2470201E-003,-4.7658165E-004, 1.2876919E-001, 3.1936522E-003,-1.1787574E-002, 9.0000000E-001
 1.6451750E+002,-6.2731712E-003,-5.4203321E-004, 1.2703013E-001, 4.7676895E-003,-1.7155265E-002, 9.0000000E-001
 1.6514995E+002,-6.2950231E-003,-6.4333404E-004, 1.2269200E-001, 6.0488589E-003,-2.0966184E-002, 9.0000000E-001
 1.6578241E+002,-6.3111202E-003,-7.6723189E-004, 1.1692150E-001, 7.8297289E-003,-2.2081160E-002, 9.0000000E-001
 1.6641486E+002,-6.3197965E-003,-8.7832028E-004, 1.1186808E-001, 1.0463337E-002,-2.0525927E-002, 9.0000000E-001
 1.6712637E+002,-6.3196296E-003,-9.5573309E-004, 1.0960856E-001, 1.3392952E-002,-1.6838675E-002, 9.0000000E-001
 1.6775883E+002,-6.3108539E-003,-9.9613637E-004, 1.1181394E-001, 1.4748750E-002,-1.2173316E-002, 9.0000000E-001
 1.6839129E+002,-6.2976198E-003,-1.0152843E-003, 1.1826659E-001, 1.3475382E-002,-7.6268904E-003, 9.0000000E-001
 1.6902374E+002,-6.2835806E-003,-1.0393393E-003, 1.2821227E-001, 1.0660177E-002,-3.5351581E-003, 9.0000000E-001
 1.6965620E+002,-6.2715855E-003,-1.0758299E-003, 1.4031166E-001, 8.8469132E-003,-2.9504693E-004, 9.0000000E-001
 1.7028865E+002,-6.2625889E-003,-1.1100402E-003, 1.5227036E-001, 9.8476277E-003, 2.5001001E-003, 9.0000000E-001
 1.7100016E+002,-6.2563891E-003,-1.1274063E-003, 1.6083271E-001, 1.2765478E-002, 6.7131492E-003, 9.0000000E-001
 1.7163262E+002,-6.2529505E-003,-1.1273634E-003, 1.6183236E-001, 1.4414297E-002, 1.4097373E-002, 9.0000000E-001
 1.7226508E+002,-6.2517737E-003,-1.1102152E-003, 1.5613134E-001, 1.3711632E-002, 2.4023401E-002, 9.0000000E-001
 1.7289753E+002,-6.2524829E-003,-1.0718484E-003, 1.4893332E-001, 1.1841893E-002, 3.3730703E-002, 9.0000000E-001
 1.7352999E+002,-6.2551864E-003,-1.0157700E-003, 1.4617840E-001, 8.2052905E-003, 3.8890679E-002, 9.0000000E-001
 1.7416244E+002,-6.2582727E-003,-9.5298509E-004, 1.4989551E-001,-1.4985353E-004, 3.7740188E-002, 9.0000000E-001
 1.7487395E+002,-6.2577327E-003,-8.9301446E-004, 1.5513646E-001,-1.4505422E-002, 3.3010444E-002, 9.0000000E-001
 1.7550641E+002,-6.2494659E-003,-8.4058751E-004, 1.5286629E-001,-2.6749889E-002, 2.9733044E-002, 9.0000000E-001
 1.7613887E+002,-6.2350379E-003,-7.9575881E-004, 1.4284633E-001,-2.7019392E-002, 2.8530481E-002, 9.0000000E-001
 1.7677132E+002,-6.2190142E-003,-7.5664759E-004, 1.3312179E-001,-1.4100038E-002, 2.6240617E-002, 9.0000000E-001
 1.7740378E+002,-6.2050548E-003,-7.2057934E-004, 1.3059038E-001, 5.1930536E-003, 2.2112359E-002, 9.0000000E-001
 1.7803623E+002,-6.1928439E-003,-6.8333394E-004, 1.3510547E-001, 1.9785715E-002, 1.9469748E-002, 9.0000000E-001
 1.7866869E+002,-6.1791091E-003,-6.4852406E-004, 1.4189497E-001, 2.2562621E-002, 2.2435444E-002, 9.0000000E-001
 1.7938020E+002,-6.1600407E-003,-6.2187904E-004, 1.4690294E-001, 1.4190936E-002, 3.2323051E-002, 9.0000000E-001
 1.8001266E+002,-6.1375020E-003,-6.0516268E-004, 1.4852232E-001, 2.4820724E-003, 4.3059185E-002, 9.0000000E-001
 1.8064511E+002,-6.1177694E-003,-6.0966919E-004, 1.4842156E-001,-6.2348749E-003, 4.5935406E-002, 9.0000000E-001
 1.8127757E+002,-6.1058599E-003,-6.5753922E-004, 1.4745913E-001,-1.2533565E-002, 3.9141906E-002, 9.0000000E-001
 1.8191002E+002,-6.1047978E-003,-7.4241766E-004, 1.4355676E-001,-1.8037834E-002, 2.7380094E-002, 9.0000000E-001
 1.8254248E+002,-6.1109769E-003,-8.3032684E-004, 1.3505047E-001,-2.3686534E-002, 1.7547067E-002, 9.0000000E-001
 1.8325399E+002,-6.1150799E-003,-8.9476857E-004, 1.2257746E-001,-2.9892113E-002, 1.3193601E-002, 9.0000000E-001
 1.8388645E+002,-6.1072991E-003,-9.1010118E-004, 1.0948751E-001,-3.5147438E-002, 1.3975057E-002, 9.0000000E-001
 1.8451890E+002,-6.0860810E-003,-8.6621089E-004, 9.8027311E-002,-3.7464209E-002, 1.6542368E-002, 9.0000000E-001
 1.8515136E+002,-6.0540308E-003,-7.6089900E-004, 8.8230161E-002,-3.6454843E-002, 1.8312891E-002, 9.0000000E-001
 1.8578381E+002,-6.0150840E-003,-6.0504923E-004, 8.1098088E-002,-3.2934870E-002, 1.8021208E-002, 9.0000000E-001
 1.8641627E+002,-5.9747722E-003,-4.2320082E-004, 7.7352168E-002,-2.8658689E-002, 1.5454839E-002, 9.0000000E-001
 1.8712778E+002,-5.9399681E-003,-2.3439220E-004, 7.7004611E-002,-2.5101301E-002, 1.0595115E-002, 9.0000000E-001
 1.8776024E+002,-5.9223095E-003,-7.6961237E-005, 7.9380635E-002,-2.3377926E-002, 4.1262971E-003, 9.0000000E-001
 1.8839269E+002,-5.9234245E-003, 3.4902528E-005, 8.3119882E-002,-2.3304230E-002,-2.9109029E-003, 9.0000000E-001
 1.8902515E+002,-5.9355744E-003, 1.2588977E-004, 8.7555949E-002,-2.4041303E-002,-9.9525864E-003, 9.0000000E-001
 1.8965760E+002,-5.9512729E-003, 2.0659594E-004, 9.2383252E-002,-2.4924741E-002,-1.5559040E-002, 9.0000000E-001
 1.9029006E+002,-5.9661236E-003, 2.6408019E-004, 9.7476322E-002,-2.5362266E-002,-1.8164391E-002, 9.0000000E-001
 1.9092251E+002,-5.9769514E-003, 2.8120218E-004, 1.0248477E-001,-2.4605670E-002,-1.7041669E-002, 9.0000000E-001
 1.9163403E+002,-5.9807319E-003, 2.6805104E-004, 1.0687127E-001,-2.1541325E-002,-1.2575673E-002, 9.0000000E-001
 1.9226648E+002,-5.9776861E-003, 2.6228605E-004, 1.0938823E-001,-1.5799406E-002,-6.9458383E-003, 9.0000000E-001
 1.9289894E+002,-5.9729695E-003, 2.8293035E-004, 1.0948157E-001,-8.3414512E-003,-2.7985042E-003, 9.0000000E-001
 1.9353139E+002,-5.9695747E-003, 3.1797315E-004, 1.0745764E-001,-5.5271170E-005,-1.4303697E-003, 9.0000000E-001
 1.9416385E+002,-5.9677831E-003, 3.5517276E-004, 1.0388947E-001, 7.6086284E-003,-3.3731058E-003, 9.0000000E-001
 1.9479630E+002,-5.9683345E-003, 3.8811405E-004, 9.9651952E-002, 1.3273598E-002,-7.7820471E-003, 9.0000000E-001
 1.9550782E+002,-5.9748980E-003, 4.0843106E-004, 9.5379277E-002, 1.6118746E-002,-1.3136462E-002, 9.0000000E-001
 1.9614027E+002,-5.9891517E-003, 4.1522785E-004, 9.1902980E-002, 1.5733134E-002,-1.7023549E-002, 9.0000000E-001
 1.9677273E+002,-6.0068882E-003, 4.2034215E-004, 8.9359738E-002, 1.3044948E-002,-1.8085502E-002, 9.0000000E-001
 1.9740518E+002,-6.0234461E-003, 4.3338244E-004, 8.7057185E-002, 9.1727868E-003,-1.6617798E-002, 9.0000000E-001
 1.9803764E+002,-6.0359483E-003, 4.5294924E-004, 8.4454493E-002, 5.0150326E-003,-1.3448598E-002, 9.0000000E-001
 1.9867009E+002,-6.0465190E-003, 4.6564962E-004, 8.1237466E-002, 1.1099059E-003,-9.6965732E-003, 9.0000000E-001
 1.9938161E+002,-6.0575936E-003, 4.6325329E-004, 7.7143751E-002,-2.4609168E-003,-6.1236734E-003, 9.0000000E-001
 2.0001406E+002,-6.0638503E-003, 4.6199869E-004, 7.2623721E-002,-5.2600217E-003,-3.5552594E-003, 9.0000000E-001
 2.0064652E+002,-6.0600379E-003, 4.8106120E-004, 6.8299458E-002,-7.0154973E-003,-2.2082314E-003, 9.0000000E-001
 2.0127897E+002,-6.0504531E-003, 5.1209986E-004, 6.4233518E-002,-7.8348474E-003,-1.7131742E-003, 9.0000000E-001
 2.0191143E+002,-6.0447884E-003, 5.3077768E-004, 6.0690953E-002,-7.7035135E-003,-1.7564754E-003, 9.0000000E-001
 2.0254388E+002,-6.0475858E-003, 5.2232987E-004, 5.7848657E-002,-6.6830266E-003,-2.0186943E-003, 9.0000000E-001
 2.0317634E+002,-6.0552201E-003, 4.8663122E-004, 5.5782147E-002,-4.8909014E-003,-2.2840917E-003, 9.0000000E-001
 2.0388785E+002,-6.0627277E-003, 4.2683858E-004, 5.4419599E-002,-2.2805102E-003,-2.5100591E-003, 9.0000000E-001
 2.0452031E+002,-6.0669875E-003, 3.6753645E-004, 5.3783783E-002, 9.1859928E-004,-2.7846247E-003, 9.0000000E-001
 2.0515276E+002,-6.0669815E-003, 3.2789340E-004, 5.3745314E-002, 4.4055717E-003,-3.2455430E-003, 9.0000000E-001
 2.0578522E+002,-6.0622206E-003, 2.9592403E-004, 5.4163010E-002, 8.2686509E-003,-3.9881225E-003, 9.0000000E-001
 2.0641767E+002,-6.0520944E-003, 2.5767924E-004, 5.5037427E-002, 1.2362363E-002,-4.9658387E-003, 9.0000000E-001
 2.0705013E+002,-6.0363553E-003, 2.1165667E-004, 5.6435153E-002, 1.6410757E-002,-6.0195922E-003, 9.0000000E-001
 2.0776164E+002,-6.0142634E-003, 1.6479704E-004, 5.8558905E-002, 2.0149906E-002,-7.0043566E-003, 9.0000000E-001
 2.0839410E+002,-5.9895642E-003, 1.2368043E-004, 6.1252599E-002, 2.2650973E-002,-7.7007360E-003, 9.0000000E-001
 2.0902655E+002,-5.9681231E-003, 8.3459329E-005, 6.4120380E-002, 2.3177808E-002,-8.0337843E-003, 9.0000000E-001
 2.0965901E+002,-5.9522246E-003, 3.8094502E-005, 6.7074996E-002, 2.1485512E-002,-8.0539531E-003, 9.0000000E-001
 2.1029146E+002,-5.9424337E-003,-7.3151285E-006, 6.9972038E-002, 1.7470005E-002,-7.7344496E-003, 9.0000000E-001
 2.1092392E+002,-5.9364937E-003,-4.5914953E-005, 7.2792838E-002, 1.1463779E-002,-6.9863067E-003, 9.0000000E-001
 2.1163543E+002,-5.9309078E-003,-7.4674705E-005, 7.5814027E-002, 3.7519652E-003,-5.5535503E-003, 9.0000000E-001
 2.1226789E+002,-5.9224676E-003,-8.6394581E-005, 7.9086908E-002,-4.0694396E-003,-3.3117933E-003, 9.0000000E-001
 2.1290034E+002,-5.9096426E-003,-7.9007574E-005, 8.2767020E-002,-1.0347692E-002,-3.6499267E-004, 9.0000000E-001
 2.1353280E+002,-5.8932159E-003,-5.6382813E-005, 8.7533108E-002,-1.4892422E-002, 3.1940939E-003, 9.0000000E-001
 2.1416525E+002,-5.8772731E-003,-2.9316506E-005, 9.3855179E-002,-1.8009433E-002, 6.6866163E-003, 9.0000000E-001
 2.1479771E+002,-5.8660413E-003,-1.1074943E-005, 1.0160280E-001,-2.1041188E-002, 8.9506356E-003, 9.0000000E-001
 2.1543017E+002,-5.8615387E-003, 4.0503586E-006, 1.0938353E-001,-2.5470262E-002, 8.9095276E-003, 9.0000000E-001
 2.1614168E+002,-5.8641574E-003, 3.0576848E-005, 1.1494614E-001,-3.1897398E-002, 6.2712415E-003, 9.0000000E-001
 2.1677413E+002,-5.8730679E-003, 6.0609352E-005, 1.1588850E-001,-3.8077397E-002, 2.7102122E-003, 9.0000000E-001
 2.1740659E+002,-5.8860287E-003, 6.8739498E-005, 1.1322895E-001,-4.1176901E-002, 9.5923762E-004, 9.0000000E-001
 2.1803904E+002,-5.9034623E-003, 3.8778736E-005, 1.1001789E-001,-4.0763184E-002, 2.4261198E-003, 9.0000000E-001
 2.1867150E+002,-5.9264437E-003,-2.1051002E-005, 1.0863801E-001,-3.7987618E-002, 6.9315497E-003, 9.0000000E-001
 2.1930396E+002,-5.9548539E-003,-8.6250831E-005, 1.0935620E-001,-3.4612906E-002, 1.2582875E-002, 9.0000000E-001
 2.2001547E+002,-5.9885870E-003,-1.3492389E-004, 1.1093821E-001,-3.1045453E-002, 1.6939658E-002, 9.0000000E-001
 2.2064792E+002,-6.0240415E-003,-1.5340858E-004, 1.1188836E-001,-2.6562482E-002, 1.7577377E-002, 9.0000000E-001
 2.2128038E+002,-6.0588786E-003,-1.6348208E-004, 1.1172262E-001,-2.0444506E-002, 1.4376999E-002, 9.0000000E-001
 2.2191283E+002,-6.0945506E-003,-1.9230023E-004, 1.1060695E-001,-1.2685903E-002, 8.5007496E-003, 9.0000000E-001
 2.2254529E+002,-6.1283935E-003,-2.4218646E-004, 1.0853494E-001,-4.6311269E-003, 1.1143032E-003, 9.0000000E-001
 2.2317775E+002,-6.1571035E-003,-2.9950075E-004, 1.0529233E-001, 2.2463514E-003,-6.9442579E-003, 9.0000000E-001
 2.2388926E+002,-6.1807199E-003,-3.4600339E-004, 1.0046066E-001, 7.2118737E-003,-1.5322723E-002, 9.0000000E-001
 2.2452171E+002,-6.1990333E-003,-3.7348663E-004, 9.4727360E-002, 9.3297058E-003,-2.2148374E-002, 9.0000000E-001
 2.2515417E+002,-6.2129178E-003,-4.1187025E-004, 8.9282510E-002, 8.7730692E-003,-2.5610290E-002, 9.0000000E-001
 2.2578662E+002,-6.2250182E-003,-4.8227889E-004, 8.4398275E-002, 6.8037736E-003,-2.5371866E-002, 9.0000000E-001
 2.2641908E+002,-6.2374009E-003,-5.6099752E-004, 8.0414195E-002, 4.7225587E-003,-2.1589197E-002, 9.0000000E-001
 2.2705154E+002,-6.2516121E-003,-6.2323334E-004, 7.7571731E-002, 3.3501884E-003,-1.5063202E-002, 9.0000000E-001
 2.2776305E+002,-6.2680582E-003,-6.7978180E-004, 7.6003866E-002, 3.0310518E-003,-6.1258424E-003, 9.0000000E-001
 2.2839550E+002,-6.2828386E-003,-7.4029063E-004, 7.6010484E-002, 3.9885369E-003, 3.9126670E-003, 9.0000000E-001
 2.2902796E+002,-6.2929911E-003,-7.9324829E-004, 7.7639539E-002, 6.2049698E-003, 1.3421849E-002, 9.0000000E-001
 2.2966042E+002,-6.3000207E-003,-8.3883678E-004, 8.0920891E-002, 9.8460904E-003, 2.1596425E-002, 9.0000000E-001
 2.3029287E+002,-6.3061800E-003,-8.8064599E-004, 8.5489650E-002, 1.5190522E-002, 2.6765781E-002, 9.0000000E-001
 2.3092533E+002,-6.3135140E-003,-9.1317995E-004, 9.0088400E-002, 2.2506888E-002, 2.7708907E-002, 9.0000000E-001
 2.3155778E+002,-6.3216767E-003,-9.4744726E-004, 9.2765798E-002, 3.1471299E-002, 2.4531405E-002, 9.0000000E-001
 2.3226929E+002,-6.3275344E-003,-1.0091717E-003, 9.1694794E-002, 4.0971825E-002, 1.8434914E-002, 9.0000000E-001
 2.3290175E+002,-6.3261183E-003,-1.0712163E-003, 8.6780572E-002, 4.7470877E-002, 1.2221385E-002, 9.0000000E-001
 2.3353421E+002,-6.3158405E-003,-1.1058415E-003, 8.0569456E-002, 4.8637909E-002, 8.1081219E-003, 9.0000000E-001
 2.3416666E+002,-6.2983463E-003,-1.1311021E-003, 7.5269491E-002, 4.5231082E-002, 6.1724532E-003, 9.0000000E-001
 2.3479912E+002,-6.2771890E-003,-1.1592120E-003, 7.2102633E-002, 3.9331085E-002, 6.1136337E-003, 9.0000000E-001
 2.3543157E+002,-6.2555611E-003,-1.1845380E-003, 7.0997165E-002, 3.3357710E-002, 7.5361660E-003, 9.0000000E-001
 2.3614308E+002,-6.2332899E-003,-1.2060487E-003, 7.1445708E-002, 2.8667987E-002, 1.0388323E-002, 9.0000000E-001
 2.3677554E+002,-6.2108334E-003,-1.2206656E-003, 7.2975160E-002, 2.6077356E-002, 1.4346429E-002, 9.0000000E-001
 2.3740800E+002,-6.1894353E-003,-1.2238558E-003, 7.5233756E-002, 2.5204129E-002, 1.8770878E-002, 9.0000000E-001
 2.3804045E+002,-6.1698662E-003,-1.2172347E-003, 7.8401322E-002, 2.5163757E-002, 2.3207114E-002, 9.0000000E-001
 2.3867291E+002,-6.1540205E-003,-1.2098743E-003, 8.2799768E-002, 2.5455002E-002, 2.6613945E-002, 9.0000000E-001
 2.3930536E+002,-6.1406148E-003,-1.2140813E-003, 8.8633266E-002, 2.5902488E-002, 2.7817707E-002, 9.0000000E-001
 2.4001687E+002,-6.1250177E-003,-1.2312436E-003, 9.5953515E-002, 2.6660342E-002, 2.5859292E-002, 9.0000000E-001
 2.4064933E+002,-6.1059714E-003,-1.2577517E-003, 1.0297952E-001, 2.7896699E-002, 2.0967120E-002, 9.0000000E-001
 2.4128179E+002,-6.0871579E-003,-1.2919489E-003, 1.0762995E-001, 2.9476255E-002, 1.4823906E-002, 9.0000000E-001
 2.4191424E+002,-6.0727685E-003,-1.3344444E-003, 1.0950434E-001, 3.0925387E-002, 8.6801940E-003, 9.0000000E-001
 2.4254670E+002,-6.0672993E-003,-1.3726506E-003, 1.0918061E-001, 3.1252665E-002, 3.7073559E-003, 9.0000000E-001
 2.4317915E+002,-6.0725799E-003,-1.3827010E-003, 1.0841345E-001, 2.9479757E-002, 7.0045050E-004, 9.0000000E-001
 2.4381161E+002,-6.0886765E-003,-1.3525995E-003, 1.0907828E-001, 2.5288519E-002, 1.3580841E-004, 9.0000000E-001
 2.4452312E+002,-6.1170084E-003,-1.2878091E-003, 1.1245602E-001, 1.8906960E-002, 1.9849901E-003, 9.0000000E-001
 2.4515558E+002,-6.1557301E-003,-1.2259769E-003, 1.1816434E-001, 1.2126425E-002, 4.7401702E-003, 9.0000000E-001
 2.4578803E+002,-6.1999192E-003,-1.1952802E-003, 1.2416897E-001, 6.8515476E-003, 6.2450806E-003, 9.0000000E-001
 2.4642049E+002,-6.2483479E-003,-1.1975670E-003, 1.2842955E-001, 3.5357766E-003, 5.9541135E-003, 9.0000000E-001
 2.4705294E+002,-6.2974121E-003,-1.2230492E-003, 1.2887890E-001, 2.3220776E-003, 4.7707760E-003, 9.0000000E-001
 2.4768540E+002,-6.3443435E-003,-1.2369502E-003, 1.2502485E-001, 2.6205648E-003, 4.2036220E-003, 9.0000000E-001
 2.4839691E+002,-6.3897155E-003,-1.2183718E-003, 1.1769099E-001, 3.3545007E-003, 5.4282857E-003, 9.0000000E-001
 2.4902937E+002,-6.4298523E-003,-1.1920279E-003, 1.0934534E-001, 3.3869812E-003, 8.5814618E-003, 9.0000000E-001
 2.4966182E+002,-6.4624082E-003,-1.1803661E-003, 1.0205677E-001, 2.4011224E-003, 1.2546893E-002, 9.0000000E-001
 2.5029428E+002,-6.4883970E-003,-1.1733250E-003, 9.5925721E-002, 7.6621795E-004, 1.6297434E-002, 9.0000000E-001
 2.5092673E+002,-6.5062810E-003,-1.1622469E-003, 9.0972377E-002,-8.8365437E-004, 1.8952553E-002, 9.0000000E-001
 2.5155919E+002,-6.5169045E-003,-1.1578434E-003, 8.6964294E-002,-1.9466831E-003, 2.0217478E-002, 9.0000000E-001
 2.5227070E+002,-6.5228760E-003,-1.1799994E-003, 8.3469672E-002,-2.0485742E-003, 2.0244723E-002, 9.0000000E-001
 2.5290316E+002,-6.5255517E-003,-1.2339990E-003, 8.0634558E-002,-1.1849298E-003, 1.9363768E-002, 9.0000000E-001
 2.5353561E+002,-6.5261983E-003,-1.3106693E-003, 7.8722097E-002, 7.0686638E-005, 1.7950233E-002, 9.0000000E-001
 2.5416807E+002,-6.5261635E-003,-1.4084306E-003, 7.7829571E-002, 1.0681565E-003, 1.5976009E-002, 9.0000000E-001
 2.5480052E+002,-6.5265275E-003,-1.5242609E-003, 7.8290014E-002, 1.1929247E-003, 1.3129584E-002, 9.0000000E-001
 2.5543298E+002,-6.5272580E-003,-1.6517806E-003, 8.0378676E-002, 1.7333580E-004, 8.8740694E-003, 9.0000000E-001
