s,Pa,Pa,m/s,m/s,m/s,m3/s
Time,"INLET PRESSURE","EXIT PRESSURE","Uinst","Vinst","Winst","QDOT"
 9.4362069E+001,-4.8657748E-003, 8.9149365E-006, 1.1908584E-001, 1.0779296E-004,-3.0776200E-004, 1.8000000E+000
 9.4585675E+001,-4.8554278E-003, 8.9569324E-006, 1.1901676E-001, 1.2404284E-004,-2.6229304E-004, 1.8000000E+000
 9.4809282E+001,-4.8466080E-003, 8.9887498E-006, 1.1896071E-001, 1.1063663E-004,-2.3737898E-004, 1.8000000E+000
 9.5088791E+001,-4.8371064E-003, 9.0168596E-006, 1.1891023E-001, 6.9786708E-005,-2.3539476E-004, 1.8000000E+000
 9.5312398E+001,-4.8279961E-003, 9.0363521E-006, 1.1887820E-001, 1.0803690E-005,-2.6484495E-004, 1.8000000E+000
 9.5536004E+001,-4.8202651E-003, 9.0456523E-006, 1.1887063E-001,-4.9478687E-005,-3.2095307E-004, 1.8000000E+000
 9.5815513E+001,-4.8119717E-003, 9.0471033E-006, 1.1888957E-001,-1.1524545E-004,-4.1634322E-004, 1.8000000E+000
 9.6039120E+001,-4.8040601E-003, 9.0398263E-006, 1.1893789E-001,-1.6854295E-004,-5.3916906E-004, 1.8000000E+000
 9.6262726E+001,-4.7973582E-003, 9.0260521E-006, 1.1900686E-001,-1.9620698E-004,-6.6577110E-004, 1.8000000E+000
 9.6486333E+001,-4.7909256E-003, 9.0060064E-006, 1.1909794E-001,-1.9893379E-004,-8.0005396E-004, 1.8000000E+000
 9.6765842E+001,-4.7840613E-003, 8.9763691E-006, 1.1922276E-001,-1.6568502E-004,-9.4859465E-004, 1.8000000E+000
 9.6989449E+001,-4.7775464E-003, 8.9402317E-006, 1.1936327E-001,-9.2916093E-005,-1.0821154E-003, 1.8000000E+000
 9.7213055E+001,-4.7720393E-003, 8.9028972E-006, 1.1949473E-001, 7.0410445E-006,-1.1766777E-003, 1.8000000E+000
 9.7492564E+001,-4.7661848E-003, 8.8558296E-006, 1.1963989E-001, 1.5584530E-004,-1.2445967E-003, 1.8000000E+000
 9.7716171E+001,-4.7606321E-003, 8.8045618E-006, 1.1977227E-001, 3.3467181E-004,-1.2657043E-003, 1.8000000E+000
 9.7939777E+001,-4.7559550E-003, 8.7563187E-006, 1.1986983E-001, 5.1230572E-004,-1.2380600E-003, 1.8000000E+000
 9.8163384E+001,-4.7514829E-003, 8.7069826E-006, 1.1994151E-001, 6.9804330E-004,-1.1659438E-003, 1.8000000E+000
 9.8442893E+001,-4.7465903E-003, 8.6522118E-006, 1.1998341E-001, 9.0429599E-004,-1.0324117E-003, 1.8000000E+000
 9.8666500E+001,-4.7417801E-003, 8.6004096E-006, 1.1998156E-001, 1.0947539E-003,-8.5187610E-004, 1.8000000E+000
 9.8890106E+001,-4.7375218E-003, 8.5588745E-006, 1.1993898E-001, 1.2387229E-003,-6.5739558E-004, 1.8000000E+000
 9.9169615E+001,-4.7326478E-003, 8.5190253E-006, 1.1984580E-001, 1.3602500E-003,-4.1275811E-004, 1.8000000E+000
 9.9393222E+001,-4.7276297E-003, 8.4871049E-006, 1.1971123E-001, 1.4323913E-003,-1.5619394E-004, 1.8000000E+000
 9.9616828E+001,-4.7229881E-003, 8.4661082E-006, 1.1956077E-001, 1.4472795E-003, 6.9018534E-005, 1.8000000E+000
 9.9840435E+001,-4.7181020E-003, 8.4516519E-006, 1.1938939E-001, 1.4145831E-003, 2.7900251E-004, 1.8000000E+000
 1.0011994E+002,-4.7122523E-003, 8.4425439E-006, 1.1918228E-001, 1.3209776E-003, 4.8218355E-004, 1.8000000E+000
 1.0034355E+002,-4.7061018E-003, 8.4396634E-006, 1.1897339E-001, 1.1752399E-003, 6.3967781E-004, 1.8000000E+000
 1.0056716E+002,-4.7003227E-003, 8.4418352E-006, 1.1879767E-001, 1.0063610E-003, 7.3027216E-004, 1.8000000E+000
 1.0084667E+002,-4.6934856E-003, 8.4487472E-006, 1.1862463E-001, 7.8337500E-004, 7.7002563E-004, 1.8000000E+000
 1.0107027E+002,-4.6863475E-003, 8.4595592E-006, 1.1848770E-001, 5.3998156E-004, 7.4557341E-004, 1.8000000E+000
 1.0129388E+002,-4.6797646E-003, 8.4724499E-006, 1.1840665E-001, 3.1757646E-004, 6.6867697E-004, 1.8000000E+000
 1.0157339E+002,-4.6721811E-003, 8.4906158E-006, 1.1836863E-001, 7.5078081E-005, 5.2690742E-004, 1.8000000E+000
 1.0179699E+002,-4.6644060E-003, 8.5124077E-006, 1.1838762E-001,-1.4677865E-004, 3.4014068E-004, 1.8000000E+000
 1.0202060E+002,-4.6573591E-003, 8.5348855E-006, 1.1845563E-001,-3.1550518E-004, 1.4591997E-004, 1.8000000E+000
 1.0224421E+002,-4.6502371E-003, 8.5599630E-006, 1.1856840E-001,-4.5039044E-004,-6.1704052E-005, 1.8000000E+000
 1.0252372E+002,-4.6421125E-003, 8.5908073E-006, 1.1874331E-001,-5.5452709E-004,-2.9511444E-004, 1.8000000E+000
 1.0274732E+002,-4.6339476E-003, 8.6237108E-006, 1.1895670E-001,-6.0771681E-004,-5.1194839E-004, 1.8000000E+000
 1.0297093E+002,-4.6266809E-003, 8.6541582E-006, 1.1916982E-001,-6.0952830E-004,-6.7643054E-004, 1.8000000E+000
 1.0325044E+002,-4.6184751E-003, 8.6886760E-006, 1.1942117E-001,-5.6355301E-004,-8.1607867E-004, 1.8000000E+000
 1.0347405E+002,-4.6102756E-003, 8.7222799E-006, 1.1966926E-001,-4.7537757E-004,-9.0077517E-004, 1.8000000E+000
 1.0369765E+002,-4.6029961E-003, 8.7502245E-006, 1.1987374E-001,-3.6666797E-004,-9.2205910E-004, 1.8000000E+000
 1.0392126E+002,-4.5957470E-003, 8.7752387E-006, 1.2005217E-001,-2.3799566E-004,-8.9206413E-004, 1.8000000E+000
 1.0420077E+002,-4.5876363E-003, 8.7983587E-006, 1.2020947E-001,-7.9822070E-005,-7.9829822E-004, 1.8000000E+000
 1.0442437E+002,-4.5796491E-003, 8.8151525E-006, 1.2031445E-001, 8.0474697E-005,-6.5067941E-004, 1.8000000E+000
 1.0464798E+002,-4.5726739E-003, 8.8235142E-006, 1.2035633E-001, 2.1506497E-004,-4.7987720E-004, 1.8000000E+000
 1.0492749E+002,-4.5649766E-003, 8.8247618E-006, 1.2034384E-001, 3.4701912E-004,-2.5572781E-004, 1.8000000E+000
 1.0515110E+002,-4.5575087E-003, 8.8175217E-006, 1.2027413E-001, 4.5120442E-004,-1.3033973E-005, 1.8000000E+000
 1.0537470E+002,-4.5510755E-003, 8.8035658E-006, 1.2016672E-001, 5.1365332E-004, 2.0666333E-004, 1.8000000E+000
 1.0565421E+002,-4.5441174E-003, 8.7798407E-006, 1.2000485E-001, 5.4626694E-004, 4.4366597E-004, 1.8000000E+000
 1.0587782E+002,-4.5374666E-003, 8.7490084E-006, 1.1981423E-001, 5.4060643E-004, 6.5779772E-004, 1.8000000E+000
 1.0610143E+002,-4.5318544E-003, 8.7165448E-006, 1.1963179E-001, 5.0342386E-004, 8.1801903E-004, 1.8000000E+000
 1.0632503E+002,-4.5265147E-003, 8.6808876E-006, 1.1944965E-001, 4.4036017E-004, 9.4320922E-004, 1.8000000E+000
 1.0660454E+002,-4.5208552E-003, 8.6388062E-006, 1.1926000E-001, 3.4469359E-004, 1.0352419E-003, 1.8000000E+000
 1.0682815E+002,-4.5155087E-003, 8.5967074E-006, 1.1909939E-001, 2.3261919E-004, 1.0751508E-003, 1.8000000E+000
 1.0705175E+002,-4.5110516E-003, 8.5609241E-006, 1.1899301E-001, 1.2650151E-004, 1.0638736E-003, 1.8000000E+000
 1.0733126E+002,-4.5063720E-003, 8.5241514E-006, 1.1892384E-001, 9.4518461E-006, 1.0011514E-003, 1.8000000E+000
 1.0755487E+002,-4.5019760E-003, 8.4919884E-006, 1.1891080E-001,-9.6939097E-005, 8.9350807E-004, 1.8000000E+000
 1.0777848E+002,-4.4983243E-003, 8.4680331E-006, 1.1895080E-001,-1.7587653E-004, 7.6445805E-004, 1.8000000E+000
 1.0800208E+002,-4.4949126E-003, 8.4484131E-006, 1.1903682E-001,-2.3626189E-004, 6.1217594E-004, 1.8000000E+000
 1.0828159E+002,-4.4914438E-003, 8.4312528E-006, 1.1918382E-001,-2.7891959E-004, 4.2309998E-004, 1.8000000E+000
 1.0850520E+002,-4.4883399E-003, 8.4183913E-006, 1.1937184E-001,-2.9601566E-004, 2.2743260E-004, 1.8000000E+000
 1.0872881E+002,-4.4859110E-003, 8.4101744E-006, 1.1956478E-001,-2.9026905E-004, 5.7514670E-005, 1.8000000E+000
 1.0900831E+002,-4.4836210E-003, 8.4039072E-006, 1.1979608E-001,-2.6456895E-004,-1.1821694E-004, 1.8000000E+000
 1.0923192E+002,-4.4817981E-003, 8.4003347E-006, 1.2002671E-001,-2.2531433E-004,-2.6966917E-004, 1.8000000E+000
 1.0945553E+002,-4.4805841E-003, 8.3995492E-006, 1.2021801E-001,-1.8424797E-004,-3.7655684E-004, 1.8000000E+000
 1.0973504E+002,-4.4797281E-003, 8.4014459E-006, 1.2040354E-001,-1.3840475E-004,-4.6083339E-004, 1.8000000E+000
 1.0995864E+002,-4.4793608E-003, 8.4061409E-006, 1.2054812E-001,-9.9418714E-005,-5.0725397E-004, 1.8000000E+000
 1.1018225E+002,-4.4794269E-003, 8.4125463E-006, 1.2063274E-001,-7.5790463E-005,-5.1540234E-004, 1.8000000E+000
 1.1040586E+002,-4.4798739E-003, 8.4203834E-006, 1.2067266E-001,-6.5757558E-005,-4.9535927E-004, 1.8000000E+000
 1.1068536E+002,-4.4808345E-003, 8.4296745E-006, 1.2066181E-001,-7.3439922E-005,-4.4336149E-004, 1.8000000E+000
 1.1090897E+002,-4.4822438E-003, 8.4378292E-006, 1.2059753E-001,-1.0065051E-004,-3.6824181E-004, 1.8000000E+000
 1.1113258E+002,-4.4839157E-003, 8.4425046E-006, 1.2049795E-001,-1.4106254E-004,-2.8730885E-004, 1.8000000E+000
 1.1141209E+002,-4.4862831E-003, 8.4430395E-006, 1.2034741E-001,-2.0158370E-004,-1.8824951E-004, 1.8000000E+000
 1.1163569E+002,-4.4891202E-003, 8.4373509E-006, 1.2016937E-001,-2.7272888E-004,-8.8367145E-005, 1.8000000E+000
 1.1185930E+002,-4.4920617E-003, 8.4258595E-006, 1.1999769E-001,-3.4065504E-004,-4.5681952E-006, 1.8000000E+000
 1.1208291E+002,-4.4953975E-003, 8.4081912E-006, 1.1982428E-001,-4.0817321E-004, 7.0248121E-005, 1.8000000E+000
 1.1236242E+002,-4.4996898E-003, 8.3813427E-006, 1.1963973E-001,-4.7801646E-004, 1.3949095E-004, 1.8000000E+000
 1.1258602E+002,-4.5045105E-003, 8.3488266E-006, 1.1947722E-001,-5.3682036E-004, 1.9121207E-004, 1.8000000E+000
 1.1280963E+002,-4.5092669E-003, 8.3165812E-006, 1.1936093E-001,-5.7592983E-004, 2.2051265E-004, 1.8000000E+000
 1.1308914E+002,-4.5151297E-003, 8.2788600E-006, 1.1926932E-001,-6.0283490E-004, 2.3479259E-004, 1.8000000E+000
 1.1331274E+002,-4.5214992E-003, 8.2417820E-006, 1.1922112E-001,-6.1233422E-004, 2.3158784E-004, 1.8000000E+000
 1.1353635E+002,-4.5275725E-003, 8.2109633E-006, 1.1921787E-001,-6.0664817E-004, 2.1504346E-004, 1.8000000E+000
 1.1381586E+002,-4.5348508E-003, 8.1799878E-006, 1.1925655E-001,-5.8782679E-004, 1.8395746E-004, 1.8000000E+000
 1.1403947E+002,-4.5425400E-003, 8.1532142E-006, 1.1933250E-001,-5.6131040E-004, 1.4361711E-004, 1.8000000E+000
 1.1426307E+002,-4.5497029E-003, 8.1330551E-006, 1.1942638E-001,-5.3593781E-004, 1.0255894E-004, 1.8000000E+000
 1.1448668E+002,-4.5571414E-003, 8.1157647E-006, 1.1953679E-001,-5.1387832E-004, 5.9461697E-005, 1.8000000E+000
 1.1476619E+002,-4.5657772E-003, 8.0989681E-006, 1.1967025E-001,-4.9893749E-004, 1.1606779E-005, 1.8000000E+000
 1.1498980E+002,-4.5746053E-003, 8.0840299E-006, 1.1980161E-001,-4.9888212E-004,-3.2895299E-005, 1.8000000E+000
 1.1521340E+002,-4.5825991E-003, 8.0718928E-006, 1.1990665E-001,-5.1530686E-004,-6.7488383E-005, 1.8000000E+000
 1.1549291E+002,-4.5917159E-003, 8.0592476E-006, 1.2000105E-001,-5.5417627E-004,-9.9060747E-005, 1.8000000E+000
 1.1571652E+002,-4.6008444E-003, 8.0476676E-006, 1.2006351E-001,-6.1299303E-004,-1.2219132E-004, 1.8000000E+000
 1.1594012E+002,-4.6089511E-003, 8.0385570E-006, 1.2008534E-001,-6.8064945E-004,-1.3470655E-004, 1.8000000E+000
 1.1616373E+002,-4.6169791E-003, 8.0307755E-006, 1.2007335E-001,-7.5858728E-004,-1.3962461E-004, 1.8000000E+000
 1.1644324E+002,-4.6258869E-003, 8.0237178E-006, 1.2001827E-001,-8.5211573E-004,-1.3599303E-004, 1.8000000E+000
 1.1666685E+002,-4.6345612E-003, 8.0181312E-006, 1.1992396E-001,-9.4343807E-004,-1.2347530E-004, 1.8000000E+000
 1.1689045E+002,-4.6419670E-003, 8.0140838E-006, 1.1980964E-001,-1.0147795E-003,-1.0478546E-004, 1.8000000E+000
 1.1716996E+002,-4.6499344E-003, 8.0099948E-006, 1.1965430E-001,-1.0744702E-003,-7.5692367E-005, 1.8000000E+000
 1.1739357E+002,-4.6574361E-003, 8.0057996E-006, 1.1948103E-001,-1.1052687E-003,-3.8966596E-005, 1.8000000E+000
 1.1761718E+002,-4.6636428E-003, 8.0015142E-006, 1.1931976E-001,-1.1007715E-003, 3.5891051E-008, 1.8000000E+000
 1.1784078E+002,-4.6693806E-003, 7.9965256E-006, 1.1916001E-001,-1.0627854E-003, 4.4421049E-005, 1.8000000E+000
 1.1812029E+002,-4.6752675E-003, 7.9903794E-006, 1.1899177E-001,-9.7696366E-004, 1.0011916E-004, 1.8000000E+000
 1.1834390E+002,-4.6805612E-003, 7.9845151E-006, 1.1884365E-001,-8.4871736E-004, 1.6052546E-004, 1.8000000E+000
 1.1856750E+002,-4.6846831E-003, 7.9805956E-006, 1.1873620E-001,-7.0034655E-004, 2.1721467E-004, 1.8000000E+000
 1.1884701E+002,-4.6886698E-003, 7.9789930E-006, 1.1864802E-001,-5.0207845E-004, 2.8264657E-004, 1.8000000E+000
 1.1907062E+002,-4.6920141E-003, 7.9813358E-006, 1.1859553E-001,-2.8219285E-004, 3.4789386E-004, 1.8000000E+000
 1.1929423E+002,-4.6944197E-003, 7.9876632E-006, 1.1858129E-001,-7.8069581E-005, 4.0398440E-004, 1.8000000E+000
 1.1957374E+002,-4.6965348E-003, 7.9999867E-006, 1.1860028E-001, 1.4724755E-004, 4.6286884E-004, 1.8000000E+000
 1.1979734E+002,-4.6980624E-003, 8.0174959E-006, 1.1865088E-001, 3.5447282E-004, 5.1572395E-004, 1.8000000E+000
 1.2002095E+002,-4.6989544E-003, 8.0373310E-006, 1.1871961E-001, 5.1081116E-004, 5.5597362E-004, 1.8000000E+000
 1.2024456E+002,-4.6994642E-003, 8.0604937E-006, 1.1880529E-001, 6.3174088E-004, 5.8904352E-004, 1.8000000E+000
 1.2052406E+002,-4.6996696E-003, 8.0895041E-006, 1.1891566E-001, 7.1525152E-004, 6.1679062E-004, 1.8000000E+000
 1.2074767E+002,-4.6994949E-003, 8.1202114E-006, 1.1903316E-001, 7.3988335E-004, 6.3487194E-004, 1.8000000E+000
 1.2097128E+002,-4.6990632E-003, 8.1479264E-006, 1.1913817E-001, 7.0693762E-004, 6.4261794E-004, 1.8000000E+000
 1.2125079E+002,-4.6982948E-003, 8.1784083E-006, 1.1925084E-001, 6.0939807E-004, 6.4281958E-004, 1.8000000E+000
 1.2147439E+002,-4.6972944E-003, 8.2072293E-006, 1.1935336E-001, 4.5650889E-004, 6.3576518E-004, 1.8000000E+000
 1.2169800E+002,-4.6962186E-003, 8.2306125E-006, 1.1943242E-001, 2.7910832E-004, 6.2445892E-004, 1.8000000E+000
 1.2192161E+002,-4.6949931E-003, 8.2513708E-006, 1.1949863E-001, 7.3015966E-005, 6.0998912E-004, 1.8000000E+000
 1.2220111E+002,-4.6934377E-003, 8.2711092E-006, 1.1955669E-001,-1.7962195E-004, 5.9175032E-004, 1.8000000E+000
 1.2242472E+002,-4.6917168E-003, 8.2869842E-006, 1.1959878E-001,-4.3735835E-004, 5.7337036E-004, 1.8000000E+000
 1.2264833E+002,-4.6900014E-003, 8.2974847E-006, 1.1962322E-001,-6.5653209E-004, 5.5831596E-004, 1.8000000E+000
 1.2292784E+002,-4.6878806E-003, 8.3049963E-006, 1.1963835E-001,-8.7520082E-004, 5.4407153E-004, 1.8000000E+000
 1.2315144E+002,-4.6855599E-003, 8.3078850E-006, 1.1964360E-001,-1.0516793E-003, 5.3315459E-004, 1.8000000E+000
 1.2337505E+002,-4.6833482E-003, 8.3059952E-006, 1.1964173E-001,-1.1604685E-003, 5.2643090E-004, 1.8000000E+000
 1.2365456E+002,-4.6807420E-003, 8.2984394E-006, 1.1963467E-001,-1.2197011E-003, 5.2153222E-004, 1.8000000E+000
 1.2387817E+002,-4.6780173E-003, 8.2851400E-006, 1.1962437E-001,-1.2111875E-003, 5.1800650E-004, 1.8000000E+000
 1.2410177E+002,-4.6755450E-003, 8.2680302E-006, 1.1961327E-001,-1.1430028E-003, 5.1448236E-004, 1.8000000E+000
 1.2432538E+002,-4.6730575E-003, 8.2460063E-006, 1.1960059E-001,-1.0219496E-003, 5.0880469E-004, 1.8000000E+000
 1.2460489E+002,-4.6703069E-003, 8.2154688E-006, 1.1958392E-001,-8.2926025E-004, 4.9742204E-004, 1.8000000E+000
 1.2482849E+002,-4.6676245E-003, 8.1797802E-006, 1.1956375E-001,-5.9144760E-004, 4.7872666E-004, 1.8000000E+000
 1.2505210E+002,-4.6653251E-003, 8.1444315E-006, 1.1954136E-001,-3.5245860E-004, 4.5380109E-004, 1.8000000E+000
 1.2533161E+002,-4.6628420E-003, 8.1021897E-006, 1.1950939E-001,-6.9327873E-005, 4.1482456E-004, 1.8000000E+000
 1.2555522E+002,-4.6604839E-003, 8.0592106E-006, 1.1946917E-001, 2.1162011E-004, 3.6414103E-004, 1.8000000E+000
 1.2577882E+002,-4.6585284E-003, 8.0219114E-006, 1.1942518E-001, 4.4530278E-004, 3.0874288E-004, 1.8000000E+000
 1.2600243E+002,-4.6567034E-003, 7.9867657E-006, 1.1937338E-001, 6.5248007E-004, 2.4460501E-004, 1.8000000E+000
 1.2628194E+002,-4.6547866E-003, 7.9510995E-006, 1.1930635E-001, 8.4167909E-004, 1.6376292E-004, 1.8000000E+000
 1.2650555E+002,-4.6530329E-003, 7.9200410E-006, 1.1923242E-001, 9.7869071E-004, 7.7065093E-005, 1.8000000E+000
 1.2672915E+002,-4.6516279E-003, 7.8966520E-006, 1.1916324E-001, 1.0499682E-003,-2.0434974E-006, 1.8000000E+000
 1.2700866E+002,-4.6502295E-003, 7.8746901E-006, 1.1908582E-001, 1.0726442E-003,-8.9013126E-005, 1.8000000E+000
 1.2723227E+002,-4.6490174E-003, 7.8563408E-006, 1.1901385E-001, 1.0409776E-003,-1.6962676E-004, 1.8000000E+000
 1.2745587E+002,-4.6481209E-003, 7.8423725E-006, 1.1895971E-001, 9.7020058E-004,-2.3186045E-004, 1.8000000E+000
 1.2773538E+002,-4.6473068E-003, 7.8282911E-006, 1.1891612E-001, 8.5223128E-004,-2.8723891E-004, 1.8000000E+000
 1.2795899E+002,-4.6467114E-003, 7.8152373E-006, 1.1889556E-001, 7.0685786E-004,-3.2494708E-004, 1.8000000E+000
 1.2818260E+002,-4.6463136E-003, 7.8043952E-006, 1.1890231E-001, 5.6380912E-004,-3.4097746E-004, 1.8000000E+000
 1.2840620E+002,-4.6460469E-003, 7.7944860E-006, 1.1893552E-001, 4.1776275E-004,-3.4025036E-004, 1.8000000E+000
 1.2868571E+002,-4.6458712E-003, 7.7851523E-006, 1.1900768E-001, 2.6089708E-004,-3.1971706E-004, 1.8000000E+000
 1.2890932E+002,-4.6457667E-003, 7.7785709E-006, 1.1911547E-001, 1.2105779E-004,-2.8158893E-004, 1.8000000E+000
 1.2913293E+002,-4.6457377E-003, 7.7761256E-006, 1.1924188E-001, 1.8592086E-005,-2.3510919E-004, 1.8000000E+000
 1.2941243E+002,-4.6457497E-003, 7.7783163E-006, 1.1941494E-001,-6.6842130E-005,-1.7349502E-004, 1.8000000E+000
 1.2963604E+002,-4.6458019E-003, 7.7862889E-006, 1.1961336E-001,-1.2021128E-004,-1.0791084E-004, 1.8000000E+000
 1.2985965E+002,-4.6458847E-003, 7.7989243E-006, 1.1980574E-001,-1.3949243E-004,-5.1140830E-005, 1.8000000E+000
 1.3008325E+002,-4.6460204E-003, 7.8166182E-006, 1.2000571E-001,-1.3507381E-004,-3.5137136E-007, 1.8000000E+000
 1.3036276E+002,-4.6462588E-003, 7.8420198E-006, 1.2023009E-001,-1.0612458E-004, 4.4539779E-005, 1.8000000E+000
 1.3058637E+002,-4.6465784E-003, 7.8718192E-006, 1.2044376E-001,-5.9581404E-005, 7.3232400E-005, 1.8000000E+000
 1.3080998E+002,-4.6469559E-003, 7.9010041E-006, 1.2061540E-001,-9.0121726E-006, 8.2010968E-005, 1.8000000E+000
 1.3108949E+002,-4.6474808E-003, 7.9352963E-006, 1.2077856E-001, 5.0359198E-005, 7.2032680E-005, 1.8000000E+000
 1.3131309E+002,-4.6481098E-003, 7.9696451E-006, 1.2090461E-001, 1.0530995E-004, 4.2967241E-005, 1.8000000E+000
 1.3153670E+002,-4.6487610E-003, 7.9991944E-006, 1.2097915E-001, 1.4508359E-004, 2.2972675E-006, 1.8000000E+000
 1.3176031E+002,-4.6495293E-003, 8.0271794E-006, 1.2101692E-001, 1.7304635E-004,-4.8894481E-005, 1.8000000E+000
 1.3203981E+002,-4.6505400E-003, 8.0563759E-006, 1.2101474E-001, 1.8794183E-004,-1.1421322E-004, 1.8000000E+000
 1.3226342E+002,-4.6516927E-003, 8.0831938E-006, 1.2097068E-001, 1.8617883E-004,-1.8138238E-004, 1.8000000E+000
 1.3248703E+002,-4.6528710E-003, 8.1049658E-006, 1.2089900E-001, 1.7151764E-004,-2.3721424E-004, 1.8000000E+000
 1.3276654E+002,-4.6543579E-003, 8.1271698E-006, 1.2078969E-001, 1.4431255E-004,-2.8928712E-004, 1.8000000E+000
 1.3299014E+002,-4.6560647E-003, 8.1469971E-006, 1.2066083E-001, 1.1163542E-004,-3.2530740E-004, 1.8000000E+000
 1.3321375E+002,-4.6577698E-003, 8.1623018E-006, 1.2053782E-001, 8.3129924E-005,-3.3934653E-004, 1.8000000E+000
 1.3349326E+002,-4.6598847E-003, 8.1764826E-006, 1.2040073E-001, 5.8357393E-005,-3.3218958E-004, 1.8000000E+000
 1.3371687E+002,-4.6622271E-003, 8.1870686E-006, 1.2027462E-001, 4.6764300E-005,-3.0140042E-004, 1.8000000E+000
 1.3394047E+002,-4.6645112E-003, 8.1926465E-006, 1.2017981E-001, 5.2497850E-005,-2.5415028E-004, 1.8000000E+000
 1.3416408E+002,-4.6669183E-003, 8.1940387E-006, 1.2010646E-001, 7.5779378E-005,-1.9116778E-004, 1.8000000E+000
 1.3444359E+002,-4.6698164E-003, 8.1898342E-006, 1.2005443E-001, 1.2470331E-004,-1.0616464E-004, 1.8000000E+000
 1.3466719E+002,-4.6728542E-003, 8.1793829E-006, 1.2003466E-001, 1.9558143E-004,-1.3460884E-005, 1.8000000E+000
 1.3489080E+002,-4.6756709E-003, 8.1643111E-006, 1.2004495E-001, 2.7549549E-004, 6.9183626E-005, 1.8000000E+000
 1.3517031E+002,-4.6789691E-003, 8.1408089E-006, 1.2008397E-001, 3.7912187E-004, 1.5408824E-004, 1.8000000E+000
 1.3539392E+002,-4.6823818E-003, 8.1109947E-006, 1.2014427E-001, 4.8975013E-004, 2.2323554E-004, 1.8000000E+000
 1.3561752E+002,-4.6855254E-003, 8.0793296E-006, 1.2020962E-001, 5.8732810E-004, 2.6457583E-004, 1.8000000E+000
 1.3584113E+002,-4.6887604E-003, 8.0434916E-006, 1.2027810E-001, 6.7731232E-004, 2.8281091E-004, 1.8000000E+000
 1.3612064E+002,-4.6924897E-003, 7.9989700E-006, 1.2034894E-001, 7.6101577E-004, 2.7159058E-004, 1.8000000E+000
 1.3634424E+002,-4.6962935E-003, 7.9512490E-006, 1.2040374E-001, 8.1972159E-004, 2.2728537E-004, 1.8000000E+000
 1.3656785E+002,-4.6997335E-003, 7.9069337E-006, 1.2043021E-001, 8.4430904E-004, 1.5944988E-004, 1.8000000E+000
 1.3684736E+002,-4.7036542E-003, 7.8559584E-006, 1.2042725E-001, 8.3669848E-004, 5.4981315E-005, 1.8000000E+000
 1.3707097E+002,-4.7075671E-003, 7.8046143E-006, 1.2038655E-001, 7.9229510E-004,-7.1605599E-005, 1.8000000E+000
 1.3729457E+002,-4.7110038E-003, 7.7591556E-006, 1.2031474E-001, 7.2105935E-004,-1.9670142E-004, 1.8000000E+000
 1.3757408E+002,-4.7147812E-003, 7.7086626E-006, 1.2019465E-001, 6.0918481E-004,-3.4155898E-004, 1.8000000E+000
 1.3779769E+002,-4.7184803E-003, 7.6591119E-006, 1.2003910E-001, 4.7189844E-004,-4.8025967E-004, 1.8000000E+000
 1.3802130E+002,-4.7216667E-003, 7.6161146E-006, 1.1987531E-001, 3.3472100E-004,-5.8889794E-004, 1.8000000E+000
 1.3824490E+002,-4.7247548E-003, 7.5742685E-006, 1.1969557E-001, 1.9168210E-004,-6.7611369E-004, 1.8000000E+000
 1.3852441E+002,-4.7281010E-003, 7.5288239E-006, 1.1948534E-001, 3.4406144E-005,-7.4000940E-004, 1.8000000E+000
 1.3874802E+002,-4.7313156E-003, 7.4852577E-006, 1.1927985E-001,-1.0832941E-004,-7.6366464E-004, 1.8000000E+000
 1.3897162E+002,-4.7340490E-003, 7.4484942E-006, 1.1911320E-001,-2.1314790E-004,-7.4586821E-004, 1.8000000E+000
 1.3925113E+002,-4.7370225E-003, 7.4097863E-006, 1.1895751E-001,-2.9688030E-004,-6.8176136E-004, 1.8000000E+000
 1.3947474E+002,-4.7398541E-003, 7.3742016E-006, 1.1884546E-001,-3.3968197E-004,-5.7636842E-004, 1.8000000E+000
 1.3969835E+002,-4.7422541E-003, 7.3457966E-006, 1.1879353E-001,-3.3761704E-004,-4.5108776E-004, 1.8000000E+000
 1.3992195E+002,-4.7445275E-003, 7.3207439E-006, 1.1879168E-001,-2.9745304E-004,-3.0347438E-004, 1.8000000E+000
 1.4020146E+002,-4.7469136E-003, 7.2970117E-006, 1.1885484E-001,-2.0769029E-004,-1.2063318E-004, 1.8000000E+000
 1.4042507E+002,-4.7491245E-003, 7.2779519E-006, 1.1898397E-001,-7.8133190E-005, 6.7267006E-005, 1.8000000E+000
 1.4064868E+002,-4.7509424E-003, 7.2651410E-006, 1.1915495E-001, 6.5807743E-005, 2.2796303E-004, 1.8000000E+000
 1.4092818E+002,-4.7527585E-003, 7.2550942E-006, 1.1940387E-001, 2.4989654E-004, 3.8921828E-004, 1.8000000E+000
 1.4115179E+002,-4.7543765E-003, 7.2490377E-006, 1.1969989E-001, 4.4494624E-004, 5.2059709E-004, 1.8000000E+000
 1.4137540E+002,-4.7555903E-003, 7.2468657E-006, 1.1999428E-001, 6.1750011E-004, 6.0349791E-004, 1.8000000E+000
 1.4165491E+002,-4.7567312E-003, 7.2476524E-006, 1.2034605E-001, 7.9825772E-004, 6.5297810E-004, 1.8000000E+000
