s,Pa,Pa,m/s,m/s,m/s,m3/s
 1.2775602E+002,-7.2155309E-003, 7.5691741E-006, 1.2149976E-001, 2.9366164E-003,-1.3906722E-003, 9.0000000E-001
 1.2838847E+002,-7.2036173E-003, 7.4284700E-006, 1.2152063E-001, 2.7971711E-003,-1.4982993E-003, 9.0000000E-001
 1.2902093E+002,-7.1920321E-003, 7.2696611E-006, 1.2160780E-001, 2.3873327E-003,-1.4056217E-003, 9.0000000E-001
 1.2965338E+002,-7.1809622E-003, 7.0925248E-006, 1.2174887E-001, 1.7152638E-003,-1.1185379E-003, 9.0000000E-001
 1.3044395E+002,-7.1692905E-003, 6.8723054E-006, 1.2194887E-001, 6.9950080E-004,-5.9969052E-004, 9.0000000E-001
 1.3107641E+002,-7.1584308E-003, 6.6345437E-006, 1.2216220E-001,-4.7380274E-004, 4.7404186E-005, 9.0000000E-001
 1.3170886E+002,-7.1495336E-003, 6.4122785E-006, 1.2234081E-001,-1.5405215E-003, 6.6214689E-004, 9.0000000E-001
 1.3234132E+002,-7.1413442E-003, 6.1855810E-006, 1.2249506E-001,-2.5134828E-003, 1.2415476E-003, 9.0000000E-001
 1.3297378E+002,-7.1338292E-003, 5.9611052E-006, 1.2262211E-001,-3.2918585E-003, 1.7245358E-003, 9.0000000E-001
 1.3360623E+002,-7.1269948E-003, 5.7472130E-006, 1.2273152E-001,-3.7973546E-003, 2.0639964E-003, 9.0000000E-001
 1.3423869E+002,-7.1207162E-003, 5.5545422E-006, 1.2284544E-001,-3.9854441E-003, 2.2318149E-003, 9.0000000E-001
 1.3487114E+002,-7.1150696E-003, 5.3962454E-006, 1.2299657E-001,-3.8520525E-003, 2.2212956E-003, 9.0000000E-001
 1.3550360E+002,-7.1101074E-003, 5.2874008E-006, 1.2322425E-001,-3.4348151E-003, 2.0469237E-003, 9.0000000E-001
 1.3613605E+002,-7.1058143E-003, 5.2433080E-006, 1.2356948E-001,-2.8088595E-003, 1.7416159E-003, 9.0000000E-001
 1.3676851E+002,-7.1022523E-003, 5.2767767E-006, 1.2406944E-001,-2.0775977E-003, 1.3519731E-003, 9.0000000E-001
 1.3740096E+002,-7.0996167E-003, 5.3949924E-006, 1.2475209E-001,-1.3592757E-003, 9.3204877E-004, 9.0000000E-001
 1.3803342E+002,-7.0981208E-003, 5.5967608E-006, 1.2563173E-001,-7.7046385E-004, 5.3606474E-004, 9.0000000E-001
 1.3882399E+002,-7.0979330E-003, 5.9102863E-006, 1.2685728E-001,-3.8956499E-004, 1.7971727E-004, 9.0000000E-001
 1.3945644E+002,-7.0993073E-003, 6.2808406E-006, 1.2829178E-001,-3.6346335E-004,-4.6934935E-005, 9.0000000E-001
 1.4008890E+002,-7.1017765E-003, 6.6230692E-006, 1.2971228E-001,-6.6065041E-004,-1.1979665E-004, 9.0000000E-001
 1.4072136E+002,-7.1051634E-003, 6.9335304E-006, 1.3122206E-001,-1.1968970E-003,-8.4075937E-005, 9.0000000E-001
 1.4135381E+002,-7.1091534E-003, 7.1658335E-006, 1.3278168E-001,-1.8666542E-003, 3.2110031E-005, 9.0000000E-001
 1.4198627E+002,-7.1133801E-003, 7.2717696E-006, 1.3436538E-001,-2.5322274E-003, 1.8901339E-004, 9.0000000E-001
 1.4261872E+002,-7.1174132E-003, 7.2042721E-006, 1.3597023E-001,-3.0520224E-003, 3.4396576E-004, 9.0000000E-001
 1.4325118E+002,-7.1208739E-003, 6.9197403E-006, 1.3762114E-001,-3.3161312E-003, 4.6151323E-004, 9.0000000E-001
 1.4388363E+002,-7.1234084E-003, 6.3796087E-006, 1.3936854E-001,-3.2822480E-003, 5.2294814E-004, 9.0000000E-001
 1.4451609E+002,-7.1246501E-003, 5.5508071E-006, 1.4127753E-001,-3.0024860E-003, 5.3263955E-004, 9.0000000E-001
 1.4514854E+002,-7.1242817E-003, 4.4047940E-006, 1.4340899E-001,-2.6316439E-003, 5.1858681E-004, 9.0000000E-001
 1.4578100E+002,-7.1219488E-003, 2.9157294E-006, 1.4579602E-001,-2.4105185E-003, 5.2568849E-004, 9.0000000E-001
 1.4657157E+002,-7.1162519E-003, 7.9081343E-007, 1.4876622E-001,-2.7116721E-003, 6.2167378E-004, 9.0000000E-001
 1.4720403E+002,-7.1067439E-003,-1.8119470E-006, 1.5190448E-001,-3.8962924E-003, 8.4929749E-004, 9.0000000E-001
 1.4783648E+002,-7.0940523E-003,-4.5653884E-006, 1.5465955E-001,-5.9135878E-003, 1.1747110E-003, 9.0000000E-001
 1.4846894E+002,-7.0767069E-003,-7.7182258E-006, 1.5716088E-001,-8.8118052E-003, 1.5838207E-003, 9.0000000E-001
 1.4910139E+002,-7.0540501E-003,-1.1231342E-005, 1.5919153E-001,-1.2389622E-002, 2.0213833E-003, 9.0000000E-001
 1.4973385E+002,-7.0256673E-003,-1.5023487E-005, 1.6057731E-001,-1.6278618E-002, 2.4206417E-003, 9.0000000E-001
 1.5036630E+002,-6.9914209E-003,-1.8967536E-005, 1.6123320E-001,-2.0002699E-002, 2.7196127E-003, 9.0000000E-001
 1.5099876E+002,-6.9513542E-003,-2.2895558E-005, 1.6119296E-001,-2.3072358E-002, 2.8747003E-003, 9.0000000E-001
 1.5163121E+002,-6.9058559E-003,-2.6611204E-005, 1.6060874E-001,-2.5092340E-002, 2.8686522E-003, 9.0000000E-001
 1.5226367E+002,-6.8556222E-003,-2.9905167E-005, 1.5971411E-001,-2.5850197E-002, 2.7129390E-003, 9.0000000E-001
 1.5289612E+002,-6.8016458E-003,-3.2570298E-005, 1.5875913E-001,-2.5357609E-002, 2.4460930E-003, 9.0000000E-001
 1.5352858E+002,-6.7450931E-003,-3.4416834E-005, 1.5793923E-001,-2.3830200E-002, 2.1281067E-003, 9.0000000E-001
 1.5416104E+002,-6.6873142E-003,-3.5292172E-005, 1.5734195E-001,-2.1616895E-002, 1.8299648E-003, 9.0000000E-001
 1.5495161E+002,-6.6226505E-003,-3.4985500E-005, 1.5688449E-001,-1.8784646E-002, 1.6043452E-003, 9.0000000E-001
 1.5558406E+002,-6.5601434E-003,-3.3413345E-005, 1.5644848E-001,-1.6010833E-002, 1.5445526E-003, 9.0000000E-001
 1.5621652E+002,-6.5079876E-003,-3.1058847E-005, 1.5585076E-001,-1.3789691E-002, 1.6475695E-003, 9.0000000E-001
 1.5684897E+002,-6.4599127E-003,-2.8099700E-005, 1.5486541E-001,-1.1803156E-002, 1.8633770E-003, 9.0000000E-001
 1.5748143E+002,-6.4164772E-003,-2.4864390E-005, 1.5339051E-001,-9.9487718E-003, 2.1355826E-003, 9.0000000E-001
 1.5811388E+002,-6.3778829E-003,-2.1667392E-005, 1.5143921E-001,-8.1000459E-003, 2.3987038E-003, 9.0000000E-001
 1.5874634E+002,-6.3440101E-003,-1.8735342E-005, 1.4913917E-001,-6.1757398E-003, 2.5945041E-003, 9.0000000E-001
 1.5937879E+002,-6.3147000E-003,-1.6166247E-005, 1.4669683E-001,-4.1736135E-003, 2.6844315E-003, 9.0000000E-001
 1.6001125E+002,-6.2896771E-003,-1.3937763E-005, 1.4434315E-001,-2.1658615E-003, 2.6561992E-003, 9.0000000E-001
 1.6064371E+002,-6.2684274E-003,-1.1957688E-005, 1.4228126E-001,-2.6885854E-004, 2.5241570E-003, 9.0000000E-001
 1.6127616E+002,-6.2503854E-003,-1.0131584E-005, 1.4065194E-001, 1.3938988E-003, 2.3244606E-003, 9.0000000E-001
 1.6190862E+002,-6.2350363E-003,-8.4138424E-006, 1.3952117E-001, 2.7236477E-003, 2.1061667E-003, 9.0000000E-001
 1.6254107E+002,-6.2218020E-003,-6.8196531E-006, 1.3888510E-001, 3.6680972E-003, 1.9200173E-003, 9.0000000E-001
 1.6333164E+002,-6.2087829E-003,-5.2487155E-006, 1.3869792E-001, 4.2691038E-003, 1.8018975E-003, 9.0000000E-001
 1.6396410E+002,-6.1971179E-003,-3.9752235E-006, 1.3892654E-001, 4.4885037E-003, 1.8013809E-003, 9.0000000E-001
 1.6459655E+002,-6.1876286E-003,-3.1419606E-006, 1.3939121E-001, 4.4641155E-003, 1.9001396E-003, 9.0000000E-001
 1.6522901E+002,-6.1787643E-003,-2.5731185E-006, 1.4001013E-001, 4.3685711E-003, 2.0593215E-003, 9.0000000E-001
 1.6586146E+002,-6.1706221E-003,-2.2174698E-006, 1.4072629E-001, 4.3166701E-003, 2.2301176E-003, 9.0000000E-001
 1.6649392E+002,-6.1632599E-003,-1.9917673E-006, 1.4151139E-001, 4.3898161E-003, 2.3539979E-003, 9.0000000E-001
 1.6712637E+002,-6.1566985E-003,-1.7906137E-006, 1.4236227E-001, 4.6207696E-003, 2.3737795E-003, 9.0000000E-001
 1.6775883E+002,-6.1509550E-003,-1.5020281E-006, 1.4329045E-001, 4.9881482E-003, 2.2454987E-003, 9.0000000E-001
 1.6839129E+002,-6.1460697E-003,-1.0271298E-006, 1.4430917E-001, 5.4185382E-003, 1.9483005E-003, 9.0000000E-001
 1.6902374E+002,-6.1420467E-003,-2.9890086E-007, 1.4542154E-001, 5.7951053E-003, 1.4892349E-003, 9.0000000E-001
 1.6965620E+002,-6.1390028E-003, 7.0752479E-007, 1.4661338E-001, 5.9719196E-003, 9.0122304E-004, 9.0000000E-001
 1.7028865E+002,-6.1371265E-003, 1.9766536E-006, 1.4785274E-001, 5.7936912E-003, 2.3476740E-004, 9.0000000E-001
 1.7107922E+002,-6.1368548E-003, 3.6596851E-006, 1.4924684E-001, 4.9832616E-003,-5.3665212E-004, 9.0000000E-001
 1.7171168E+002,-6.1386753E-003, 5.4935616E-006, 1.5057818E-001, 3.4563811E-003,-1.2592377E-003, 9.0000000E-001
 1.7234413E+002,-6.1422355E-003, 7.1240642E-006, 1.5165925E-001, 1.4725477E-003,-1.8016949E-003, 9.0000000E-001
 1.7297659E+002,-6.1474377E-003, 8.5854583E-006, 1.5262214E-001,-9.6035284E-004,-2.2022880E-003, 9.0000000E-001
 1.7360904E+002,-6.1538200E-003, 9.6738593E-006, 1.5346970E-001,-3.6167827E-003,-2.4140663E-003, 9.0000000E-001
 1.7424150E+002,-6.1608065E-003, 1.0155166E-005, 1.5423057E-001,-6.2167656E-003,-2.3959941E-003, 9.0000000E-001
 1.7487395E+002,-6.1672670E-003, 9.7895018E-006, 1.5495323E-001,-8.4929109E-003,-2.1292540E-003, 9.0000000E-001
 1.7550641E+002,-6.1719125E-003, 8.3648685E-006, 1.5568980E-001,-1.0257129E-002,-1.6370495E-003, 9.0000000E-001
 1.7613887E+002,-6.1733438E-003, 5.7379071E-006, 1.5647155E-001,-1.1441692E-002,-9.9490299E-004, 9.0000000E-001
 1.7677132E+002,-6.1702539E-003, 1.8803318E-006, 1.5728440E-001,-1.2100119E-002,-3.2001764E-004, 9.0000000E-001
 1.7740378E+002,-6.1615642E-003,-3.0749547E-006, 1.5805632E-001,-1.2372495E-002, 2.6118423E-004, 9.0000000E-001
 1.7803623E+002,-6.1466474E-003,-8.8067134E-006, 1.5866423E-001,-1.2435810E-002, 6.5447366E-004, 9.0000000E-001
 1.7866869E+002,-6.1255688E-003,-1.4825325E-005, 1.5896114E-001,-1.2460755E-002, 8.3007045E-004, 9.0000000E-001
 1.7945926E+002,-6.0950998E-003,-2.1204419E-005, 1.5875340E-001,-1.2619599E-002, 8.2403497E-004, 9.0000000E-001
 1.8009171E+002,-6.0594371E-003,-2.6530235E-005, 1.5793566E-001,-1.3032621E-002, 7.5152683E-004, 9.0000000E-001
 1.8072417E+002,-6.0247183E-003,-2.9969035E-005, 1.5673519E-001,-1.3685866E-002, 7.7120212E-004, 9.0000000E-001
 1.8135662E+002,-5.9885739E-003,-3.2159167E-005, 1.5529185E-001,-1.4609366E-002, 9.7437775E-004, 9.0000000E-001
 1.8198908E+002,-5.9520028E-003,-3.3273169E-005, 1.5389119E-001,-1.5758493E-002, 1.4046004E-003, 9.0000000E-001
 1.8262153E+002,-5.9159784E-003,-3.3586880E-005, 1.5287404E-001,-1.7046017E-002, 2.0408982E-003, 9.0000000E-001
 1.8325399E+002,-5.8812450E-003,-3.3359664E-005, 1.5258169E-001,-1.8364932E-002, 2.8054994E-003, 9.0000000E-001
 1.8388645E+002,-5.8485100E-003,-3.2748922E-005, 1.5329549E-001,-1.9628479E-002, 3.5861476E-003, 9.0000000E-001
 1.8451890E+002,-5.8184088E-003,-3.1786043E-005, 1.5517605E-001,-2.0814870E-002, 4.2669526E-003, 9.0000000E-001
 1.8515136E+002,-5.7916609E-003,-3.0413388E-005, 1.5820932E-001,-2.1996073E-002, 4.7587219E-003, 9.0000000E-001
 1.8578381E+002,-5.7688641E-003,-2.8557924E-005, 1.6217519E-001,-2.3331812E-002, 5.0198693E-003, 9.0000000E-001
 1.8641627E+002,-5.7504201E-003,-2.6210365E-005, 1.6666078E-001,-2.5021550E-002, 5.0621539E-003, 9.0000000E-001
 1.8720684E+002,-5.7349803E-003,-2.3125965E-005, 1.7165487E-001,-2.7551768E-002, 4.9163498E-003, 9.0000000E-001
 1.8783929E+002,-5.7243302E-003,-1.9953656E-005, 1.7596288E-001,-3.0725228E-002, 4.6794420E-003, 9.0000000E-001
 1.8847175E+002,-5.7180603E-003,-1.7528812E-005, 1.7887892E-001,-3.3893767E-002, 4.4716791E-003, 9.0000000E-001
 1.8910420E+002,-5.7133850E-003,-1.5992125E-005, 1.8105157E-001,-3.6963469E-002, 4.3011442E-003, 9.0000000E-001
 1.8973666E+002,-5.7085604E-003,-1.5828408E-005, 1.8292354E-001,-3.9430562E-002, 4.1215136E-003, 9.0000000E-001
 1.9036912E+002,-5.7016366E-003,-1.7407898E-005, 1.8508670E-001,-4.0832700E-002, 3.7887148E-003, 9.0000000E-001
 1.9100157E+002,-5.6905342E-003,-2.0888809E-005, 1.8796514E-001,-4.0869948E-002, 3.0882283E-003, 9.0000000E-001
 1.9163403E+002,-5.6734686E-003,-2.6156605E-005, 1.9148218E-001,-3.9432522E-002, 1.8246145E-003, 9.0000000E-001
 1.9226648E+002,-5.6489985E-003,-3.2816507E-005, 1.9491548E-001,-3.6513884E-002,-5.4401003E-005, 9.0000000E-001
 1.9289894E+002,-5.6165073E-003,-4.0235249E-005, 1.9709205E-001,-3.2090819E-002,-2.3668491E-003, 9.0000000E-001
 1.9353139E+002,-5.5761380E-003,-4.7618742E-005, 1.9684001E-001,-2.6091110E-002,-4.7260632E-003, 9.0000000E-001
 1.9416385E+002,-5.5288325E-003,-5.4123757E-005, 1.9348942E-001,-1.8518249E-002,-6.6900547E-003, 9.0000000E-001
 1.9479630E+002,-5.4760926E-003,-5.9002576E-005, 1.8720579E-001,-9.6798926E-003,-7.9489624E-003, 9.0000000E-001
 1.9558687E+002,-5.4127717E-003,-6.1882239E-005, 1.7779364E-001, 8.7178527E-004,-8.4223031E-003, 9.0000000E-001
 1.9621933E+002,-5.3483611E-003,-6.1990088E-005, 1.6767153E-001, 1.0772538E-002,-8.1124430E-003, 9.0000000E-001
 1.9685178E+002,-5.2926268E-003,-5.9865654E-005, 1.5929303E-001, 1.7915385E-002,-7.3421949E-003, 9.0000000E-001
 1.9748424E+002,-5.2403721E-003,-5.6157756E-005, 1.5217867E-001, 2.2830342E-002,-6.2460283E-003, 9.0000000E-001
 1.9811670E+002,-5.1932568E-003,-5.1401645E-005, 1.4652597E-001, 2.5270970E-002,-4.8758612E-003, 9.0000000E-001
 1.9874915E+002,-5.1524190E-003,-4.6120735E-005, 1.4220097E-001, 2.5394937E-002,-3.2545053E-003, 9.0000000E-001
 1.9938161E+002,-5.1183266E-003,-4.0733085E-005, 1.3886467E-001, 2.3691666E-002,-1.4208306E-003, 9.0000000E-001
 2.0001406E+002,-5.0909068E-003,-3.5472781E-005, 1.3609567E-001, 2.0851548E-002, 5.4743753E-004, 9.0000000E-001
 2.0064652E+002,-5.0700255E-003,-3.0363815E-005, 1.3349496E-001, 1.7614671E-002, 2.5386149E-003, 9.0000000E-001
 2.0127897E+002,-5.0552722E-003,-2.5281581E-005, 1.3075974E-001, 1.4640373E-002, 4.4299223E-003, 9.0000000E-001
 2.0191143E+002,-5.0463452E-003,-2.0074758E-005, 1.2771924E-001, 1.2421791E-002, 6.1146862E-003, 9.0000000E-001
 2.0254388E+002,-5.0429567E-003,-1.4671402E-005, 1.2433515E-001, 1.1246813E-002, 7.5235145E-003, 9.0000000E-001
 2.0317634E+002,-5.0446816E-003,-9.1118387E-006, 1.2067825E-001, 1.1193973E-002, 8.6337399E-003, 9.0000000E-001
 2.0396691E+002,-5.0523139E-003,-2.8227772E-006, 1.1642500E-001, 1.2348175E-002, 9.5467027E-003, 9.0000000E-001
 2.0459936E+002,-5.0651246E-003, 3.3083048E-006, 1.1228157E-001, 1.4363286E-002, 1.0186837E-002, 9.0000000E-001
 2.0523182E+002,-5.0805190E-003, 8.4348696E-006, 1.0893056E-001, 1.6503373E-002, 1.0575371E-002, 9.0000000E-001
 2.0586428E+002,-5.0988316E-003, 1.3076324E-005, 1.0608347E-001, 1.8570193E-002, 1.0838829E-002, 9.0000000E-001
 2.0649673E+002,-5.1194426E-003, 1.7047327E-005, 1.0388136E-001, 2.0259915E-002, 1.0989558E-002, 9.0000000E-001
 2.0712919E+002,-5.1414629E-003, 2.0189257E-005, 1.0240281E-001, 2.1387766E-002, 1.1013106E-002, 9.0000000E-001
 2.0776164E+002,-5.1641367E-003, 2.2427353E-005, 1.0165615E-001, 2.1905249E-002, 1.0875410E-002, 9.0000000E-001
 2.0839410E+002,-5.1868743E-003, 2.3829006E-005, 1.0158748E-001, 2.1882069E-002, 1.0534211E-002, 9.0000000E-001
 2.0902655E+002,-5.2094117E-003, 2.4616492E-005, 1.0210272E-001, 2.1464248E-002, 9.9498573E-003, 9.0000000E-001
 2.0965901E+002,-5.2317686E-003, 2.5132551E-005, 1.0309442E-001, 2.0824800E-002, 9.0924460E-003, 9.0000000E-001
 2.1029146E+002,-5.2545429E-003, 2.5778338E-005, 1.0446368E-001, 2.0120562E-002, 7.9448892E-003, 9.0000000E-001
 2.1092392E+002,-5.2785450E-003, 2.6940150E-005, 1.0613231E-001, 1.9462879E-002, 6.5029356E-003, 9.0000000E-001
 2.1171449E+002,-5.3084523E-003, 2.9273950E-005, 1.0830323E-001, 1.8843276E-002, 4.5321944E-003, 9.0000000E-001
 2.1234694E+002,-5.3427361E-003, 3.2857908E-005, 1.1071597E-001, 1.8327850E-002, 2.2377951E-003, 9.0000000E-001
 2.1297940E+002,-5.3783446E-003, 3.7165771E-005, 1.1303097E-001, 1.7891079E-002,-5.3926437E-005, 9.0000000E-001
 2.1361186E+002,-5.4195955E-003, 4.2342484E-005, 1.1544882E-001, 1.7376247E-002,-2.5318566E-003, 9.0000000E-001
 2.1424431E+002,-5.4668638E-003, 4.8092622E-005, 1.1789614E-001, 1.6683423E-002,-5.1362312E-003, 9.0000000E-001
 2.1487677E+002,-5.5201015E-003, 5.4045942E-005, 1.2027550E-001, 1.5725161E-002,-7.7884497E-003, 9.0000000E-001
 2.1550922E+002,-5.5787637E-003, 5.9827330E-005, 1.2247002E-001, 1.4440660E-002,-1.0386633E-002, 9.0000000E-001
 2.1614168E+002,-5.6420984E-003, 6.5123421E-005, 1.2435453E-001, 1.2802508E-002,-1.2801138E-002, 9.0000000E-001
 2.1677413E+002,-5.7092048E-003, 6.9727847E-005, 1.2581122E-001, 1.0815807E-002,-1.4871973E-002, 9.0000000E-001
 2.1740659E+002,-5.7791665E-003, 7.3559840E-005, 1.2674667E-001, 8.5119713E-003,-1.6411537E-002, 9.0000000E-001
 2.1803904E+002,-5.8511382E-003, 7.6645381E-005, 1.2710670E-001, 5.9409162E-003,-1.7217206E-002, 9.0000000E-001
 2.1867150E+002,-5.9244213E-003, 7.9074893E-005, 1.2688600E-001, 3.1650394E-003,-1.7097602E-002, 9.0000000E-001
 2.1930396E+002,-5.9984976E-003, 8.0949601E-005, 1.2613075E-001, 2.5693029E-004,-1.5912998E-002, 9.0000000E-001
 2.2009453E+002,-6.0822900E-003, 8.2464086E-005, 1.2475226E-001,-3.0669885E-003,-1.3240312E-002, 9.0000000E-001
 2.2072698E+002,-6.1659790E-003, 8.3380562E-005, 1.2301352E-001,-6.3185388E-003,-9.3839933E-003, 9.0000000E-001
 2.2135944E+002,-6.2398959E-003, 8.3586264E-005, 1.2131653E-001,-9.0239858E-003,-5.2386282E-003, 9.0000000E-001
 2.2199189E+002,-6.3128680E-003, 8.3110747E-005, 1.1962973E-001,-1.1453012E-002,-8.8391791E-004, 9.0000000E-001
 2.2262435E+002,-6.3843048E-003, 8.1824610E-005, 1.1806775E-001,-1.3531995E-002, 3.2043249E-003, 9.0000000E-001
 2.2325680E+002,-6.4534775E-003, 7.9611088E-005, 1.1670264E-001,-1.5227293E-002, 6.6101100E-003, 9.0000000E-001
 2.2388926E+002,-6.5195365E-003, 7.6387129E-005, 1.1555257E-001,-1.6549857E-002, 9.0708606E-003, 9.0000000E-001
 2.2452171E+002,-6.5815485E-003, 7.2137386E-005, 1.1458380E-001,-1.7550105E-002, 1.0522455E-002, 9.0000000E-001
 2.2515417E+002,-6.6385825E-003, 6.6945510E-005, 1.1372922E-001,-1.8301063E-002, 1.1078406E-002, 9.0000000E-001
 2.2578662E+002,-6.6897783E-003, 6.1011683E-005, 1.1291660E-001,-1.8877863E-002, 1.0965636E-002, 9.0000000E-001
 2.2641908E+002,-6.7346439E-003, 5.4655203E-005, 1.1209508E-001,-1.9343593E-002, 1.0451316E-002, 9.0000000E-001
 2.2705154E+002,-6.7730630E-003, 4.8260154E-005, 1.1125330E-001,-1.9744624E-002, 9.7845022E-003, 9.0000000E-001
 2.2784211E+002,-6.8087919E-003, 4.1515571E-005, 1.1032741E-001,-2.0156145E-002, 9.0965715E-003, 9.0000000E-001
 2.2847456E+002,-6.8378472E-003, 3.5605775E-005, 1.0951748E-001,-2.0546709E-002, 8.6219156E-003, 9.0000000E-001
 2.2910702E+002,-6.8586100E-003, 3.1265436E-005, 1.0900857E-001,-2.0869386E-002, 8.4345469E-003, 9.0000000E-001
 2.2973947E+002,-6.8756165E-003, 2.7744087E-005, 1.0879497E-001,-2.1137208E-002, 8.4287829E-003, 9.0000000E-001
 2.3037193E+002,-6.8895747E-003, 2.4879237E-005, 1.0895462E-001,-2.1290635E-002, 8.5107036E-003, 9.0000000E-001
 2.3100438E+002,-6.9011402E-003, 2.2461660E-005, 1.0953794E-001,-2.1245038E-002, 8.5448241E-003, 9.0000000E-001
 2.3163684E+002,-6.9107601E-003, 2.0327529E-005, 1.1056029E-001,-2.0902133E-002, 8.3780376E-003, 9.0000000E-001
 2.3226929E+002,-6.9187783E-003, 1.8405934E-005, 1.1199653E-001,-2.0169574E-002, 7.8702152E-003, 9.0000000E-001
 2.3290175E+002,-6.9256122E-003, 1.6705672E-005, 1.1377940E-001,-1.8985043E-002, 6.9253335E-003, 9.0000000E-001
 2.3353421E+002,-6.9315600E-003, 1.5268490E-005, 1.1580251E-001,-1.7337907E-002, 5.5136709E-003, 9.0000000E-001
 2.3416666E+002,-6.9368389E-003, 1.4126189E-005, 1.1792875E-001,-1.5281450E-002, 3.6784952E-003, 9.0000000E-001
 2.3479912E+002,-6.9416482E-003, 1.3277692E-005, 1.2000407E-001,-1.2930520E-002, 1.5245549E-003, 9.0000000E-001
 2.3543157E+002,-6.9461738E-003, 1.2684581E-005, 1.2187336E-001,-1.0443983E-002,-8.0660266E-004, 9.0000000E-001
 2.3622214E+002,-6.9510611E-003, 1.2235773E-005, 1.2354401E-001,-7.7086007E-003,-3.4511048E-003, 9.0000000E-001
 2.3685460E+002,-6.9556919E-003, 1.1892891E-005, 1.2463923E-001,-5.2450111E-003,-5.9439193E-003, 9.0000000E-001
 2.3748705E+002,-6.9595263E-003, 1.1594551E-005, 1.2502134E-001,-3.4422488E-003,-7.9042429E-003, 9.0000000E-001
 2.3811951E+002,-6.9630235E-003, 1.1255229E-005, 1.2483623E-001,-2.0821983E-003,-9.5497627E-003, 9.0000000E-001
 2.3875196E+002,-6.9661749E-003, 1.0875782E-005, 1.2411774E-001,-1.1982669E-003,-1.0828981E-002, 9.0000000E-001
 2.3938442E+002,-6.9690176E-003, 1.0502831E-005, 1.2295095E-001,-7.8284936E-004,-1.1704006E-002, 9.0000000E-001
 2.4001687E+002,-6.9718190E-003, 1.0219411E-005, 1.2146652E-001,-7.9270260E-004,-1.2147266E-002, 9.0000000E-001
 2.4064933E+002,-6.9749675E-003, 1.0127350E-005, 1.1982930E-001,-1.1550551E-003,-1.2144169E-002, 9.0000000E-001
 2.4128179E+002,-6.9789181E-003, 1.0324592E-005, 1.1822383E-001,-1.7752569E-003,-1.1701457E-002, 9.0000000E-001
 2.4191424E+002,-6.9841231E-003, 1.0872230E-005, 1.1684214E-001,-2.5483736E-003,-1.0859415E-002, 9.0000000E-001
 2.4254670E+002,-6.9908797E-003, 1.1758132E-005, 1.1587699E-001,-3.3755613E-003,-9.7038394E-003, 9.0000000E-001
 2.4317915E+002,-6.9992344E-003, 1.2877599E-005, 1.1552027E-001,-4.1829423E-003,-8.3734625E-003, 9.0000000E-001
 2.4381161E+002,-7.0090642E-003, 1.4045557E-005, 1.1596016E-001,-4.9368718E-003,-7.0593955E-003, 9.0000000E-001
 2.4460218E+002,-7.0214532E-003, 1.5132477E-005, 1.1763931E-001,-5.7366713E-003,-5.9008372E-003, 9.0000000E-001
 2.4523463E+002,-7.0344841E-003, 1.5730475E-005, 1.2062935E-001,-6.5492132E-003,-5.3723704E-003, 9.0000000E-001
 2.4586709E+002,-7.0460138E-003, 1.5654940E-005, 1.2442089E-001,-7.3427707E-003,-5.6926544E-003, 9.0000000E-001
 2.4649954E+002,-7.0569094E-003, 1.4920065E-005, 1.2904273E-001,-8.2240745E-003,-6.8560053E-003, 9.0000000E-001
 2.4713200E+002,-7.0666466E-003, 1.3479466E-005, 1.3410007E-001,-9.1576495E-003,-8.8281527E-003, 9.0000000E-001
 2.4776445E+002,-7.0746478E-003, 1.1340758E-005, 1.3905037E-001,-1.0054348E-002,-1.1408028E-002, 9.0000000E-001
 2.4839691E+002,-7.0804244E-003, 8.6021726E-006, 1.4328513E-001,-1.0791937E-002,-1.4213634E-002, 9.0000000E-001
 2.4902937E+002,-7.0836362E-003, 5.4970249E-006, 1.4625326E-001,-1.1253251E-002,-1.6695675E-002, 9.0000000E-001
 2.4966182E+002,-7.0843292E-003, 2.3985316E-006, 1.4758084E-001,-1.1382074E-002,-1.8196910E-002, 9.0000000E-001
 2.5029428E+002,-7.0827556E-003,-2.4900626E-007, 1.4715576E-001,-1.1233449E-002,-1.8067935E-002, 9.0000000E-001
 2.5092673E+002,-7.0793653E-003,-2.0600045E-006, 1.4516883E-001,-1.1005400E-002,-1.5833200E-002, 9.0000000E-001
 2.5155919E+002,-7.0747072E-003,-2.8350678E-006, 1.4207581E-001,-1.1040747E-002,-1.1336543E-002, 9.0000000E-001
 2.5234976E+002,-7.0687198E-003,-2.5241041E-006, 1.3801267E-001,-1.1960799E-002,-3.8568292E-003, 9.0000000E-001
 2.5298221E+002,-7.0625837E-003,-1.4151851E-006, 1.3409315E-001,-1.4281806E-002, 5.1770654E-003, 9.0000000E-001
 2.5361467E+002,-7.0573518E-003,-2.2189058E-007, 1.3123170E-001,-1.7844212E-002, 1.3450745E-002, 9.0000000E-001
 2.5424712E+002,-7.0522820E-003, 6.8627261E-007, 1.2923140E-001,-2.2686426E-002, 2.0727739E-002, 9.0000000E-001
 2.5487958E+002,-7.0470754E-003, 9.7828417E-007, 1.2822657E-001,-2.8328983E-002, 2.5900609E-002, 9.0000000E-001
 2.5551203E+002,-7.0415814E-003, 5.2680840E-007, 1.2825246E-001,-3.3982885E-002, 2.8145647E-002, 9.0000000E-001
